id,nombre,imagen_url,explicacion_teorica,explicacion_tecnica
223181,Rompecascos,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223181.png,,FlatHPPoolMod=500; FlatPhysicalDamageMod=40; PercentMovementSpeedMod=0.04
223184,Martillo del Guardián,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223184.png,,FlatPhysicalDamageMod=25; PercentAttackSpeedMod=0.35; PercentLifeStealMod=0.05
223185,Daga del Guardián,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223185.png,,FlatPhysicalDamageMod=25
223190,Relicario de los Solari de Hierro,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223190.png,,FlatSpellBlockMod=35; FlatHPPoolMod=400; FlatArmorMod=25
223193,Armadura Pétrea,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223193.png,,FlatSpellBlockMod=60; FlatArmorMod=60
223222,Bendición de Mikael,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223222.png,,FlatHPPoolMod=400
223302,Terminus,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223302.png,,FlatPhysicalDamageMod=30; PercentAttackSpeedMod=0.25
223504,Pebetero Ardiente,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223504.png,,FlatMagicDamageMod=40; PercentMovementSpeedMod=0.06
223508,Saqueador de Esencias,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223508.png,,FlatCritChanceMod=0.25; FlatPhysicalDamageMod=50
223742,Placa del Hombre Muerto,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223742.png,,FlatHPPoolMod=300; FlatArmorMod=40; PercentMovementSpeedMod=0.07
223748,Hidra Titánica,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223748.png,,FlatHPPoolMod=400; FlatPhysicalDamageMod=40
223814,Filo de la Noche,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223814.png,,FlatHPPoolMod=375; FlatPhysicalDamageMod=45
224004,Sable Espectral,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/224004.png,,FlatPhysicalDamageMod=55
224005,Mandato Imperial,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/224005.png,,FlatMagicDamageMod=60
224401,Fuerza de la Naturaleza,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/224401.png,,FlatSpellBlockMod=50; FlatHPPoolMod=400; PercentMovementSpeedMod=0.04
224403,La Espátula Dorada,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/224403.png,,FlatSpellBlockMod=30; FlatMPPoolMod=250; FlatHPPoolMod=250; FlatMagicDamageMod=125; FlatArmorMod=30; FlatCritChanceMod=0.25; FlatPhysicalDamageMod=90; PercentAttackSpeedMod=0.6; PercentMovementSpeedMod=0.1
224628,Enfoque al Horizonte,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/224628.png,,FlatMagicDamageMod=90
224629,Impulso Cósmico,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/224629.png,,FlatHPPoolMod=350; FlatMagicDamageMod=65; PercentMovementSpeedMod=0.04
224633,Agrietador,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/224633.png,,FlatHPPoolMod=350; FlatMagicDamageMod=60
224636,Cosechador Nocturno,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/224636.png,,FlatHPPoolMod=300; FlatMagicDamageMod=90
224637,Abrazo Demoníaco,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/224637.png,,FlatHPPoolMod=350; FlatMagicDamageMod=75
224644,Corona de la Reina Fragmentada,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/224644.png,,FlatMPPoolMod=600; FlatHPPoolMod=250; FlatMagicDamageMod=85
224645,Lumbría,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/224645.png,,FlatMagicDamageMod=90
224646,Descarga Tormentosa,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/224646.png,,FlatMagicDamageMod=90; PercentMovementSpeedMod=0.04
226035,Amanecer Plateado,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/226035.png,,FlatSpellBlockMod=40; FlatHPPoolMod=300; FlatPhysicalDamageMod=40
226333,Danza de la Muerte,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/226333.png,,FlatArmorMod=45; FlatPhysicalDamageMod=60
226609,Sierraespada Quimpunk,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/226609.png,,FlatHPPoolMod=450; FlatPhysicalDamageMod=45
226610,Cielo Desgarrado,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/226610.png,,FlatHPPoolMod=350; FlatPhysicalDamageMod=40
226616,Báculo de Agua Fluyente,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/226616.png,,FlatMagicDamageMod=65
226617,Renovador de Piedra Lunar,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/226617.png,,FlatHPPoolMod=200; FlatMagicDamageMod=35
226620,Ecos de Helia,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/226620.png,,FlatHPPoolMod=300; FlatMagicDamageMod=40
226621,Esfera del Amanecer,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/226621.png,,FlatMagicDamageMod=45
226630,Bebedor de Sangre,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/226630.png,,FlatHPPoolMod=400; FlatPhysicalDamageMod=55
226631,Rompeavances,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/226631.png,,FlatHPPoolMod=375; FlatPhysicalDamageMod=40; PercentAttackSpeedMod=0.15
226632,Cercenador Divino,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/226632.png,,FlatHPPoolMod=300; FlatPhysicalDamageMod=40
226653,Angustia de Liandry,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/226653.png,,FlatHPPoolMod=250; FlatMagicDamageMod=50
226655,Eco de Luden,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/226655.png,,FlatMPPoolMod=600; FlatMagicDamageMod=85
226656,Hielo Eterno,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/226656.png,,FlatMPPoolMod=600; FlatHPPoolMod=250; FlatMagicDamageMod=70
226657,Vara de las Edades,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/226657.png,,FlatMPPoolMod=300; FlatHPPoolMod=350; FlatMagicDamageMod=60
226660,Ceniza de Bami,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/226660.png,,FlatHPPoolMod=150
226662,Guantelete del Hijo del Hielo,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/226662.png,,FlatHPPoolMod=300; FlatArmorMod=45
226664,Resplandor Vacío,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/226664.png,,FlatSpellBlockMod=40; FlatHPPoolMod=450
226665,"Jak'Sho, el Proteico",https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/226665.png,,FlatSpellBlockMod=35; FlatHPPoolMod=350; FlatArmorMod=35
226667,Virtud Radiante,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/226667.png,,FlatSpellBlockMod=30; FlatHPPoolMod=350; FlatArmorMod=30
226671,Fuerza del Viento,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/226671.png,,FlatCritChanceMod=0.2; FlatPhysicalDamageMod=50; PercentAttackSpeedMod=0.15; PercentMovementSpeedMod=0.07
226672,Matakrakens,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/226672.png,,FlatPhysicalDamageMod=40; PercentAttackSpeedMod=0.35; PercentMovementSpeedMod=0.07
226673,Arcoescudo Inmortal,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/226673.png,,FlatCritChanceMod=0.25; FlatPhysicalDamageMod=55
226675,Cuchillas Raudas de Navori,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/226675.png,,FlatCritChanceMod=0.25; PercentAttackSpeedMod=0.35; PercentMovementSpeedMod=0.04
226676,El Coleccionista,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/226676.png,,FlatCritChanceMod=0.25; FlatPhysicalDamageMod=45
226691,Hoja Crepuscular de Draktharr,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/226691.png,,FlatPhysicalDamageMod=60
226692,Eclipse,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/226692.png,,FlatPhysicalDamageMod=50
226693,Garra del Merodeador,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/226693.png,,FlatPhysicalDamageMod=55
226694,Rencor de Serylda,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/226694.png,,FlatPhysicalDamageMod=40
226695,Colmillo de Serpiente,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/226695.png,,FlatPhysicalDamageMod=55
226696,Arco Axiomático,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/226696.png,,FlatPhysicalDamageMod=45
226697,Arrogancia,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/226697.png,,FlatPhysicalDamageMod=50
226698,Hidra Profana,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/226698.png,,FlatPhysicalDamageMod=50
226699,Cicloespada Voltaica,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/226699.png,,FlatPhysicalDamageMod=50
226701,Oportunidad,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/226701.png,,FlatPhysicalDamageMod=50
228001,Cadenas de Anatema,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/228001.png,,FlatHPPoolMod=650
228002,Sombrero de Wooglet,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/228002.png,,FlatMagicDamageMod=300; FlatArmorMod=50
228003,Filo de la muerte,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/228003.png,,FlatCritChanceMod=0.2; FlatPhysicalDamageMod=150
228004,Yelmo Adaptable,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/228004.png,,FlatSpellBlockMod=100; FlatHPPoolMod=800; FlatArmorMod=50; PercentMovementSpeedMod=0.05
228005,Cuchilla de Obsidiana,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/228005.png,,FlatHPPoolMod=700; FlatPhysicalDamageMod=70
228006,Hoja Carmesí,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/228006.png,,FlatPhysicalDamageMod=130; PercentAttackSpeedMod=0.4; PercentLifeStealMod=0.3
228008,Hoja Rúnica,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/228008.png,,FlatHPPoolMod=600; FlatMagicDamageMod=85; FlatArmorMod=50; FlatCritChanceMod=0.2; FlatPhysicalDamageMod=65; PercentAttackSpeedMod=0.3; PercentMovementSpeedMod=0.1
228009,Multiherramienta,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/228009.png,,
228020,Máscara Abisal,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/228020.png,,FlatSpellBlockMod=50; FlatHPPoolMod=350
322065,Canto de Guerra de Shurelya,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/322065.png,,FlatMagicDamageMod=65; PercentMovementSpeedMod=0.06
322526,Tiara Susurrante,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/322526.png,,FlatMPPoolMod=300; FlatHPPoolMod=200
322530,Diadema Musical,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/322530.png,,FlatMPPoolMod=1000; FlatHPPoolMod=200
323002,Abrecaminos,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/323002.png,,FlatHPPoolMod=300; FlatArmorMod=45; PercentMovementSpeedMod=0.06
323003,Báculo del Arcángel,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/323003.png,,FlatMPPoolMod=600; FlatMagicDamageMod=70
323004,Manamune,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/323004.png,,FlatMPPoolMod=500; FlatPhysicalDamageMod=35
323040,Abrazo del Serafín,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/323040.png,,FlatMPPoolMod=1000; FlatMagicDamageMod=70
323042,Muramaná,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/323042.png,,FlatMPPoolMod=1000; FlatPhysicalDamageMod=35
323050,Convergencia de Zeke,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/323050.png,,FlatSpellBlockMod=30; FlatHPPoolMod=350; FlatArmorMod=30
323070,Lágrima de la Diosa,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/323070.png,,FlatMPPoolMod=240
323075,Cota de Espinas,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/323075.png,,FlatHPPoolMod=200; FlatArmorMod=85
323107,Redención,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/323107.png,,FlatHPPoolMod=400; FlatMagicDamageMod=30
323109,Promesa del Caballero,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/323109.png,,FlatHPPoolMod=300; FlatArmorMod=50
323110,Corazón de Hielo,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/323110.png,,FlatMPPoolMod=500; FlatArmorMod=75
323119,Umbral del Invierno,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/323119.png,,FlatMPPoolMod=500; FlatHPPoolMod=550
323121,Invierno Nórdico,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/323121.png,,FlatMPPoolMod=1000; FlatHPPoolMod=550
323190,Relicario de los Solari de Hierro,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/323190.png,,FlatSpellBlockMod=30; FlatHPPoolMod=250; FlatArmorMod=30
323222,Bendición de Mikael,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/323222.png,,FlatHPPoolMod=400
323504,Pebetero Ardiente,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/323504.png,,FlatMagicDamageMod=55; PercentMovementSpeedMod=0.06
324005,Mandato Imperial,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/324005.png,,FlatMagicDamageMod=65
326616,Báculo de Agua Fluyente,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/326616.png,,FlatMagicDamageMod=45
326617,Renovador de Piedra Lunar,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/326617.png,,FlatHPPoolMod=400; FlatMagicDamageMod=35
326620,Ecos de Helia,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/326620.png,,FlatHPPoolMod=250; FlatMagicDamageMod=35
326621,Esfera del Amanecer,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/326621.png,,FlatMagicDamageMod=50
326657,Vara de las Edades,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/326657.png,,FlatMPPoolMod=500; FlatHPPoolMod=350; FlatMagicDamageMod=45
328020,Máscara Abisal,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/328020.png,,FlatSpellBlockMod=50; FlatHPPoolMod=350
443054,Garras de Acero Oscuro,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/443054.png,,FlatArmorMod=55; PercentAttackSpeedMod=0.5; PercentMovementSpeedMod=0.05
443055,Fulminación,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/443055.png,,FlatPhysicalDamageMod=55; PercentAttackSpeedMod=0.45; PercentMovementSpeedMod=0.15
443056,La Corona del Rey Demonio,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/443056.png,,
443058,Escudo de Roca Fundida,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/443058.png,,FlatHPPoolMod=300; FlatArmorMod=100
443059,Manto de la Noche Estrellada,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/443059.png,,FlatSpellBlockMod=100; FlatHPPoolMod=300
443060,Espada de los Dioses,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/443060.png,,FlatCritChanceMod=0.5
443061,Fuerza de la Entropía,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/443061.png,,FlatHPPoolMod=900; FlatCritChanceMod=0.25
443062,Regalo Sanguinario,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/443062.png,,FlatMagicDamageMod=80
443063,Milagro de Eleisa,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/443063.png,,FlatSpellBlockMod=50; FlatArmorMod=50
443064,Talismán de Ascensión,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/443064.png,,
443069,Anulador,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/443069.png,,FlatCritChanceMod=0.25; FlatPhysicalDamageMod=45; PercentAttackSpeedMod=0.4
443079,Quimotanque Turbo,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/443079.png,,FlatHPPoolMod=600
443080,Máscara Gemela,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/443080.png,,
443081,Compañero de Hexproyectil,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/443081.png,,FlatHPPoolMod=500; PercentAttackSpeedMod=0.75; PercentMovementSpeedMod=0.04
443083,Armadura de Warmog,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/443083.png,,FlatHPPoolMod=1100; PercentMovementSpeedMod=0.04
443090,Cuota del Segador,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/443090.png,,PercentAttackSpeedMod=0.5; PercentMovementSpeedMod=0.05
443193,Armadura Pétrea,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/443193.png,,FlatSpellBlockMod=65; FlatArmorMod=65; PercentMovementSpeedMod=0.1
444636,Cosechador Nocturno,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/444636.png,,FlatHPPoolMod=300; FlatMagicDamageMod=90
444637,Abrazo Demoniaco,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/444637.png,,FlatHPPoolMod=700; FlatMagicDamageMod=80
444644,Corona de la Reina Fragmentada,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/444644.png,,FlatMPPoolMod=600; FlatHPPoolMod=350; FlatMagicDamageMod=85
446632,Cercenador Divino,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/446632.png,,FlatHPPoolMod=350; FlatPhysicalDamageMod=55
446656,Hielo Eterno,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/446656.png,,FlatMPPoolMod=600; FlatHPPoolMod=250; FlatMagicDamageMod=100
446667,Virtud Radiante,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/446667.png,,FlatSpellBlockMod=35; FlatHPPoolMod=400; FlatArmorMod=35
446671,Fuerza del Viento,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/446671.png,,FlatCritChanceMod=0.25; FlatPhysicalDamageMod=65; PercentAttackSpeedMod=0.3; PercentMovementSpeedMod=0.06
446691,Hoja Crepuscular de Draktharr,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/446691.png,,FlatPhysicalDamageMod=50
446693,Garra del Merodeador,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/446693.png,,FlatPhysicalDamageMod=60
447100,Espada Espejismo,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/447100.png,,PercentAttackSpeedMod=0.6; PercentMovementSpeedMod=0.06
447101,Espada del Apostador,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/447101.png,,PercentAttackSpeedMod=0.7; PercentMovementSpeedMod=0.08
447102,Fractura de la Realidad,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/447102.png,,FlatHPPoolMod=300; FlatMagicDamageMod=80; PercentAttackSpeedMod=0.4
447103,Casco del Hemomante,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/447103.png,,FlatPhysicalDamageMod=70
447104,Relicario Enervante,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/447104.png,,FlatHPPoolMod=200; FlatMagicDamageMod=70
447105,Promesa Empírea,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/447105.png,,FlatMagicDamageMod=70
447106,Corazón Dracónico,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/447106.png,,
447107,Decapitador,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/447107.png,,PercentAttackSpeedMod=0.5; PercentMovementSpeedMod=0.08
447108,Escultor de Runas,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/447108.png,,FlatMagicDamageMod=80; PercentMovementSpeedMod=0.04
447109,Crueldad,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/447109.png,,FlatSpellBlockMod=30; FlatMagicDamageMod=80; FlatArmorMod=30
447110,Espada Encantada por la Luna,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/447110.png,,FlatHPPoolMod=400; FlatMagicDamageMod=85
447111,Cota Sangrienta del Soberano,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/447111.png,,FlatHPPoolMod=400; FlatPhysicalDamageMod=40
447112,Caníbal,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/447112.png,,FlatHPPoolMod=500
447113,Orbe de detonación,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/447113.png,,FlatMPPoolMod=600; FlatMagicDamageMod=90
447114,Reverberación,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/447114.png,,FlatSpellBlockMod=35; FlatArmorMod=35; PercentAttackSpeedMod=0.4
447115,Regicidio,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/447115.png,,FlatPhysicalDamageMod=60; PercentMovementSpeedMod=0.08
447116,Jitte Kinkou,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/447116.png,,FlatHPPoolMod=400
447118,Capa del Piromante,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/447118.png,,FlatHPPoolMod=400
447119,Vara del Rayo,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/447119.png,,FlatSpellBlockMod=30; FlatHPPoolMod=500; FlatArmorMod=30
447120,Lanza con Punta de Diamante,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/447120.png,,PercentAttackSpeedMod=0.3
447121,Filo del Crepúsculo,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/447121.png,,FlatMagicDamageMod=100; FlatPhysicalDamageMod=70
447122,Guantelete del Agujero Negro,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/447122.png,,FlatHPPoolMod=900
447123,Titiritero,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/447123.png,,PercentAttackSpeedMod=0.3
550001,Color de la barra de vida: Azul,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/550001.png,,
550002,Color de la barra de vida: Naranja,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/550002.png,,
550003,Color de la barra de vida: Verde,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/550003.png,,
550004,Color de la barra de vida: Rosa,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/550004.png,,
550005,Efecto de la barra de vida: Restablecer color,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/550005.png,,
550006,Color de la barra de vida: Arcoíris,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/550006.png,,
550007,Recuerdito de fiesta,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/550007.png,,
663039,Juicio de Atma,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/663039.png,,FlatHPPoolMod=500; FlatCritChanceMod=0.2
663056,La Corona del Rey Demonio,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/663056.png,,
663058,Escudo de Roca Fundida,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/663058.png,,FlatHPPoolMod=250; FlatArmorMod=80
663059,Manto de la Noche Estrellada,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/663059.png,,FlatSpellBlockMod=60; FlatHPPoolMod=250
663060,Espada de los Dioses,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/663060.png,,FlatCritChanceMod=0.5
663064,Talismán de Ascensión de Veigar,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/663064.png,,
663146,Sablepistola Hextech,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/663146.png,,FlatMagicDamageMod=90; FlatPhysicalDamageMod=45
663172,Céfiro,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/663172.png,,PercentAttackSpeedMod=0.4; PercentMovementSpeedMod=0.08
663193,Armadura Pétrea,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/663193.png,,FlatSpellBlockMod=55; FlatArmorMod=55; PercentMovementSpeedMod=0.08
664011,Espada del Amanecer Floreciente,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/664011.png,,FlatHPPoolMod=150; FlatMagicDamageMod=35
664403,La Espátula Dorada,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/664403.png,,FlatSpellBlockMod=10; FlatMPPoolMod=250; FlatHPPoolMod=250; FlatMagicDamageMod=125; FlatArmorMod=10; FlatCritChanceMod=0.25; FlatPhysicalDamageMod=90; PercentAttackSpeedMod=0.3; PercentLifeStealMod=0.1
664644,Corona de la Reina Fragmentada,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/664644.png,,FlatMPPoolMod=600; FlatHPPoolMod=250; FlatMagicDamageMod=65
667101,Espada del Apostador,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/667101.png,,PercentMovementSpeedMod=0.15
667109,Crueldad,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/667109.png,,FlatSpellBlockMod=25; FlatMagicDamageMod=60; FlatArmorMod=25
667112,Caníbal,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/667112.png,,FlatHPPoolMod=500
667666,El Coleccionista,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/667666.png,,FlatCritChanceMod=0.25; FlatPhysicalDamageMod=50
994403,Espátula Dorada,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/994403.png,,FlatSpellBlockMod=20; FlatMPPoolMod=200; FlatHPPoolMod=200; FlatMagicDamageMod=110; FlatArmorMod=20; FlatCritChanceMod=0.15; FlatPhysicalDamageMod=90; PercentAttackSpeedMod=0.4; PercentLifeStealMod=0.1; PercentMovementSpeedMod=0.1
